日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date,品种
2020-10-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,116.94,0.02,0.01,1.6,1.62,345.0,,2020-10-16,中证绿色债券指数
2020-10-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.09,0.05,0.04,4.26,4.28,170.0,,2020-10-19,中证交易所绿色债券指数
2020-10-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.9,0.05,0.04,4.26,4.28,159.0,,2020-10-19,中证交易所高等级绿色债券指数
2020-10-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,116.98,0.04,0.03,4.26,4.28,345.0,,2020-10-19,中证绿色债券指数
2020-10-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.12,0.03,0.03,1.6,1.59,170.0,,2020-10-20,中证交易所绿色债券指数
2020-10-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.93,0.03,0.02,1.6,1.59,159.0,,2020-10-20,中证交易所高等级绿色债券指数
2020-10-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.01,0.02,0.02,1.6,1.59,345.0,,2020-10-20,中证绿色债券指数
2020-10-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.17,0.05,0.04,2.9,2.85,170.0,,2020-10-21,中证交易所绿色债券指数
2020-10-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.97,0.04,0.04,2.8,2.75,159.0,,2020-10-21,中证交易所高等级绿色债券指数
2020-10-21,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.04,0.03,0.03,2.9,2.85,345.0,,2020-10-21,中证绿色债券指数
2020-10-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.22,0.05,0.05,5.8,5.8,170.0,,2020-10-22,中证交易所绿色债券指数
2020-10-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.02,0.05,0.05,5.8,5.8,159.0,,2020-10-22,中证交易所高等级绿色债券指数
2020-10-22,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.07,0.03,0.03,5.8,5.8,345.0,,2020-10-22,中证绿色债券指数
2020-10-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.26,0.04,0.04,0.92,0.94,170.0,,2020-10-23,中证交易所绿色债券指数
2020-10-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.07,0.04,0.04,0.92,0.94,159.0,,2020-10-23,中证交易所高等级绿色债券指数
2020-10-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.1,0.03,0.02,0.92,0.94,345.0,,2020-10-23,中证绿色债券指数
2020-10-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.33,0.07,0.06,14.42,14.41,170.0,,2020-10-26,中证交易所绿色债券指数
2020-10-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.14,0.07,0.06,14.42,14.41,159.0,,2020-10-26,中证交易所高等级绿色债券指数
2020-10-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.14,0.05,0.04,14.42,14.41,345.0,,2020-10-26,中证绿色债券指数
2020-10-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.34,0.01,0.01,4.62,4.68,170.0,,2020-10-27,中证交易所绿色债券指数
2020-10-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.15,0.01,0.01,4.62,4.68,159.0,,2020-10-27,中证交易所高等级绿色债券指数
2020-10-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.14,0.0,0.0,4.62,4.68,345.0,,2020-10-27,中证绿色债券指数
2020-10-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.34,0.01,0.0,1.7,1.71,170.0,,2020-10-28,中证交易所绿色债券指数
2020-10-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.16,0.0,0.0,1.7,1.71,159.0,,2020-10-28,中证交易所高等级绿色债券指数
2020-10-28,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.16,0.02,0.01,1.7,1.71,345.0,,2020-10-28,中证绿色债券指数
2020-10-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.37,0.02,0.02,4.4,4.42,170.0,,2020-10-29,中证交易所绿色债券指数
2020-10-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.17,0.02,0.02,4.4,4.42,159.0,,2020-10-29,中证交易所高等级绿色债券指数
2020-10-29,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.17,0.01,0.01,4.4,4.42,345.0,,2020-10-29,中证绿色债券指数
2020-10-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.39,0.03,0.02,1.04,1.04,170.0,,2020-10-30,中证交易所绿色债券指数
2020-10-30,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.2,0.03,0.02,1.04,1.04,159.0,,2020-10-30,中证交易所高等级绿色债券指数
2020-10-30,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.18,0.02,0.01,1.04,1.04,345.0,,2020-10-30,中证绿色债券指数
2020-11-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.41,0.02,0.02,1.26,1.25,176.0,,2020-11-02,中证交易所绿色债券指数
2020-11-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.22,0.02,0.02,1.26,1.25,164.0,,2020-11-02,中证交易所高等级绿色债券指数
2020-11-02,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.21,0.02,0.02,1.26,1.25,350.0,,2020-11-02,中证绿色债券指数
2020-11-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.44,0.03,0.03,2.01,2.01,176.0,,2020-11-03,中证交易所绿色债券指数
2020-11-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.25,0.03,0.03,2.01,2.01,164.0,,2020-11-03,中证交易所高等级绿色债券指数
2020-11-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.23,0.03,0.02,2.01,2.01,350.0,,2020-11-03,中证绿色债券指数
2020-11-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.47,0.03,0.02,7.25,7.25,176.0,,2020-11-04,中证交易所绿色债券指数
2020-11-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.27,0.03,0.02,7.25,7.25,164.0,,2020-11-04,中证交易所高等级绿色债券指数
2020-11-04,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.24,0.01,0.01,7.25,7.25,350.0,,2020-11-04,中证绿色债券指数
2020-11-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.51,0.04,0.03,6.75,6.74,176.0,,2020-11-05,中证交易所绿色债券指数
2020-11-05,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.31,0.03,0.03,6.75,6.74,164.0,,2020-11-05,中证交易所高等级绿色债券指数
2020-11-05,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.27,0.03,0.02,6.75,6.74,350.0,,2020-11-05,中证绿色债券指数
2020-11-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.54,0.03,0.03,1.8,1.81,176.0,,2020-11-06,中证交易所绿色债券指数
2020-11-06,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.35,0.04,0.03,1.8,1.81,164.0,,2020-11-06,中证交易所高等级绿色债券指数
2020-11-06,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.3,0.03,0.02,1.8,1.81,350.0,,2020-11-06,中证绿色债券指数
2020-11-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.57,0.03,0.03,3.5,3.53,176.0,,2020-11-09,中证交易所绿色债券指数
2020-11-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.38,0.03,0.03,3.5,3.53,164.0,,2020-11-09,中证交易所高等级绿色债券指数
2020-11-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.33,0.03,0.03,3.5,3.53,350.0,,2020-11-09,中证绿色债券指数
2020-11-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.56,-0.01,-0.01,5.61,5.54,176.0,,2020-11-10,中证交易所绿色债券指数
2020-11-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.37,-0.01,-0.01,5.51,5.45,164.0,,2020-11-10,中证交易所高等级绿色债券指数
2020-11-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.32,-0.01,-0.01,5.61,5.54,350.0,,2020-11-10,中证绿色债券指数
2020-11-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.53,-0.04,-0.03,6.01,6.03,176.0,,2020-11-11,中证交易所绿色债券指数
2020-11-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.33,-0.03,-0.03,6.01,6.03,164.0,,2020-11-11,中证交易所高等级绿色债券指数
2020-11-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.3,-0.02,-0.02,6.01,6.03,350.0,,2020-11-11,中证绿色债券指数
2020-11-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.51,-0.01,-0.01,6.9,6.9,176.0,,2020-11-12,中证交易所绿色债券指数
2020-11-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.31,-0.02,-0.02,6.7,6.7,164.0,,2020-11-12,中证交易所高等级绿色债券指数
2020-11-12,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.29,-0.01,-0.01,6.9,6.9,350.0,,2020-11-12,中证绿色债券指数
2020-11-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.41,-0.11,-0.09,4.33,4.34,176.0,,2020-11-13,中证交易所绿色债券指数
2020-11-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.21,-0.1,-0.09,4.33,4.34,164.0,,2020-11-13,中证交易所高等级绿色债券指数
2020-11-13,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.22,-0.06,-0.06,4.33,4.34,350.0,,2020-11-13,中证绿色债券指数
2020-11-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.33,-0.08,-0.07,14.6,14.32,176.0,,2020-11-16,中证交易所绿色债券指数
2020-11-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.13,-0.08,-0.07,14.6,14.32,164.0,,2020-11-16,中证交易所高等级绿色债券指数
2020-11-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.19,-0.03,-0.02,14.6,14.32,350.0,,2020-11-16,中证绿色债券指数
2020-11-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.26,-0.07,-0.06,4.39,4.21,176.0,,2020-11-17,中证交易所绿色债券指数
2020-11-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.05,-0.08,-0.07,4.39,4.21,164.0,,2020-11-17,中证交易所高等级绿色债券指数
2020-11-17,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.15,-0.04,-0.04,4.39,4.21,350.0,,2020-11-17,中证绿色债券指数
2020-11-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.2,-0.05,-0.04,1.65,1.65,176.0,,2020-11-18,中证交易所绿色债券指数
2020-11-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.0,-0.05,-0.04,1.65,1.65,164.0,,2020-11-18,中证交易所高等级绿色债券指数
2020-11-18,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.12,-0.04,-0.03,1.65,1.65,350.0,,2020-11-18,中证绿色债券指数
2020-11-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.11,-0.09,-0.08,4.6,4.6,176.0,,2020-11-19,中证交易所绿色债券指数
2020-11-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.91,-0.09,-0.08,4.6,4.6,164.0,,2020-11-19,中证交易所高等级绿色债券指数
2020-11-19,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.06,-0.05,-0.04,4.6,4.6,350.0,,2020-11-19,中证绿色债券指数
2020-11-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.03,-0.08,-0.07,4.0,4.0,176.0,,2020-11-20,中证交易所绿色债券指数
2020-11-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.81,-0.09,-0.08,4.0,4.0,164.0,,2020-11-20,中证交易所高等级绿色债券指数
2020-11-20,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.02,-0.05,-0.04,4.0,4.0,350.0,,2020-11-20,中证绿色债券指数
2020-11-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,117.96,-0.07,-0.06,2.55,2.55,176.0,,2020-11-23,中证交易所绿色债券指数
2020-11-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.74,-0.07,-0.06,2.55,2.55,164.0,,2020-11-23,中证交易所高等级绿色债券指数
2020-11-23,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.0,-0.01,-0.01,2.55,2.55,350.0,,2020-11-23,中证绿色债券指数
2020-11-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,117.99,0.03,0.03,5.99,5.85,176.0,,2020-11-24,中证交易所绿色债券指数
2020-11-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.77,0.03,0.03,5.99,5.85,164.0,,2020-11-24,中证交易所高等级绿色债券指数
2020-11-24,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.01,0.01,0.01,5.99,5.85,350.0,,2020-11-24,中证绿色债券指数
2020-11-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.01,0.02,0.02,8.95,8.64,176.0,,2020-11-25,中证交易所绿色债券指数
2020-11-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.79,0.02,0.01,8.8,8.52,164.0,,2020-11-25,中证交易所高等级绿色债券指数
2020-11-25,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.03,0.01,0.01,8.95,8.64,350.0,,2020-11-25,中证绿色债券指数
2020-11-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.07,0.06,0.05,6.5,6.37,176.0,,2020-11-26,中证交易所绿色债券指数
2020-11-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.85,0.06,0.05,6.5,6.37,164.0,,2020-11-26,中证交易所高等级绿色债券指数
2020-11-26,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.06,0.04,0.03,6.5,6.37,350.0,,2020-11-26,中证绿色债券指数
2020-11-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.1,0.03,0.02,2.0,2.01,176.0,,2020-11-27,中证交易所绿色债券指数
2020-11-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.88,0.03,0.03,2.0,2.01,164.0,,2020-11-27,中证交易所高等级绿色债券指数
2020-11-27,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.09,0.02,0.02,2.0,2.01,350.0,,2020-11-27,中证绿色债券指数
2020-11-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.19,0.09,0.08,3.63,3.66,176.0,,2020-11-30,中证交易所绿色债券指数
2020-11-30,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.96,0.08,0.07,3.63,3.66,164.0,,2020-11-30,中证交易所高等级绿色债券指数
2020-11-30,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.16,0.08,0.07,3.63,3.66,350.0,,2020-11-30,中证绿色债券指数
2020-12-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.22,0.03,0.03,5.76,5.77,185.0,,2020-12-01,中证交易所绿色债券指数
2020-12-01,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,117.99,0.03,0.03,5.76,5.77,172.0,,2020-12-01,中证交易所高等级绿色债券指数
2020-12-01,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.21,0.04,0.04,5.76,5.77,360.0,,2020-12-01,中证绿色债券指数
2020-12-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.3,0.08,0.07,5.34,5.34,185.0,,2020-12-02,中证交易所绿色债券指数
2020-12-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.08,0.09,0.08,5.34,5.34,172.0,,2020-12-02,中证交易所高等级绿色债券指数
2020-12-02,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.27,0.07,0.06,5.34,5.34,360.0,,2020-12-02,中证绿色债券指数
2020-12-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.33,0.03,0.03,5.75,5.71,185.0,,2020-12-03,中证交易所绿色债券指数
2020-12-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.12,0.03,0.03,5.75,5.71,172.0,,2020-12-03,中证交易所高等级绿色债券指数
2020-12-03,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.3,0.03,0.03,5.75,5.71,360.0,,2020-12-03,中证绿色债券指数
2020-12-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.36,0.03,0.03,1.85,1.8,185.0,,2020-12-04,中证交易所绿色债券指数
2020-12-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.15,0.03,0.03,1.85,1.8,172.0,,2020-12-04,中证交易所高等级绿色债券指数
2020-12-04,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.31,0.01,0.01,1.85,1.8,360.0,,2020-12-04,中证绿色债券指数
2020-12-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.39,0.03,0.02,4.94,4.91,185.0,,2020-12-07,中证交易所绿色债券指数
2020-12-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.17,0.02,0.02,4.94,4.91,172.0,,2020-12-07,中证交易所高等级绿色债券指数
2020-12-07,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.35,0.04,0.04,4.94,4.91,360.0,,2020-12-07,中证绿色债券指数
2020-12-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.39,0.0,0.0,8.4,8.44,185.0,,2020-12-08,中证交易所绿色债券指数
2020-12-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.17,0.0,0.0,8.4,8.44,172.0,,2020-12-08,中证交易所高等级绿色债券指数
2020-12-08,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.36,0.01,0.0,8.4,8.44,360.0,,2020-12-08,中证绿色债券指数
2020-12-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.43,0.04,0.04,12.0,11.85,185.0,,2020-12-09,中证交易所绿色债券指数
2020-12-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.21,0.04,0.04,12.0,11.85,172.0,,2020-12-09,中证交易所高等级绿色债券指数
2020-12-09,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.39,0.03,0.03,12.0,11.85,360.0,,2020-12-09,中证绿色债券指数
2020-12-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.45,0.02,0.02,8.07,8.04,185.0,,2020-12-10,中证交易所绿色债券指数
2020-12-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.23,0.02,0.02,8.0,7.97,172.0,,2020-12-10,中证交易所高等级绿色债券指数
2020-12-10,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.43,0.04,0.03,8.07,8.04,360.0,,2020-12-10,中证绿色债券指数
2020-12-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.47,0.02,0.01,4.17,4.1,185.0,,2020-12-11,中证交易所绿色债券指数
2020-12-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.24,0.02,0.01,4.17,4.1,172.0,,2020-12-11,中证交易所高等级绿色债券指数
2020-12-11,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.46,0.03,0.03,4.17,4.1,360.0,,2020-12-11,中证绿色债券指数
2020-12-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.5,0.04,0.03,6.59,6.58,185.0,,2020-12-14,中证交易所绿色债券指数
2020-12-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.28,0.04,0.03,6.59,6.58,172.0,,2020-12-14,中证交易所高等级绿色债券指数
2020-12-14,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.5,0.04,0.04,6.59,6.58,360.0,,2020-12-14,中证绿色债券指数
2020-12-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.52,0.02,0.01,6.66,6.68,185.0,,2020-12-15,中证交易所绿色债券指数
2020-12-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.29,0.01,0.01,6.66,6.68,172.0,,2020-12-15,中证交易所高等级绿色债券指数
2020-12-15,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.51,0.01,0.01,6.66,6.68,360.0,,2020-12-15,中证绿色债券指数
2020-12-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.6,0.09,0.07,8.44,8.39,185.0,,2020-12-16,中证交易所绿色债券指数
2020-12-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,118.38,0.09,0.07,8.44,8.39,172.0,,2020-12-16,中证交易所高等级绿色债券指数
2020-12-16,931145,中证绿色债券指数,中证绿色债,CSI Green Bond Index,CSI Green Bond,,,,117.58,0.07,0.06,8.44,8.39,360.0,,2020-12-16,中证绿色债券指数
2020-12-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,118.64,0.04,0.03,5.0,5.0,185.0,,2020-12-17,中证交易所绿色债券指数
