股票代码,样本量,均值,标准差,最小值,25%,50% (中位数),75%,最大值,偏度,峰度
sh.601881,2046.0,10.20405309572825,2.19701405138862,5.0529531,8.92756134,9.82990932,11.200439750000001,18.3537882,0.8543509923797825,1.216111773257869
sh.601888,2492.0,98.38164408767656,77.86757942911157,18.63754044,33.7202520425,69.379984905,167.86564947,364.54845042,1.0253246341967905,-0.011124264592714983
sh.601898,2548.0,6.05695072728022,2.610837279084763,2.96180064,3.96921827,4.94181201,7.70207774,14.01534675,0.9969709658586161,-0.076778422866564
sh.601899,2518.0,7.157078943606036,4.797970583543574,2.22387478,3.019873145,4.111023595000001,10.51251302,19.62874234,0.7818193292656452,-0.6443769796187784
sh.601901,2535.0,7.646353680220908,1.6108346956588229,4.30591077,6.657840845,7.33882394,8.272923500000001,15.65412561,2.0031527859328544,5.777596727035805
sh.601916,1349.0,2.739619673647146,0.3119709280868101,2.17640775,2.49021276,2.73565292,3.00378276,3.6987392,0.21061849606727845,-0.7186964554689417
sh.601919,2405.0,5.7475788616507275,3.903571070714782,1.36821732,2.30505402,3.5512647,8.49259949,15.06469998,0.6394637971334729,-0.9200333315807567
sh.601928,2546.0,7.222113597666929,2.170538779032688,3.98507,5.4784967525,6.53783783,9.16665076,16.22682852,0.8021871184713892,-0.0802520435991445
sh.601929,2541.0,2.8407787683825267,1.5417844488776318,0.91,1.92,2.18113269,3.385692,10.70015895,1.8861228020865881,3.605962895659764
sh.601933,2536.0,5.646596234873817,2.291713509366161,2.09,3.84067803,4.93407635,7.52706561,11.00866988,0.45453874975318587,-1.0475980048685478
sh.601939,2548.0,4.850878463434066,1.2893222741856647,2.66660262,4.2804909,4.69495113,5.2109906,9.37214025,1.1099411009401594,1.6460558415748499
sh.601958,2548.0,7.235377594831242,2.0641078771895907,4.60255932,5.5835371075,6.4054518,9.047915865,13.97051085,0.8415150329821959,-0.46438355389276165
sh.601966,2162.0,21.62936777054579,7.828760773332808,11.56707456,16.818315955,19.229179135000003,23.17117735,53.8964244,1.6316657834726513,2.3575350560627872
sh.601969,2506.0,8.452449780989625,3.737610341998264,3.76506006,5.6630329575,7.006969455,10.87471662,29.13651156,1.6281910987933979,3.8039037436701606
sh.601985,2443.0,6.244717528456816,1.762627218919525,3.50784499,4.77692904,5.94518595,6.9423879,11.9594696,0.8824228163866026,0.12600304366405712
sh.601988,2548.0,2.7904021024803765,0.831509837115854,1.79720112,2.37316364,2.48861444,2.7017260875,5.689046,1.8187965921846427,2.4753052735800023
